[678/720] vqe_8_fake_kyiv seed=18 n*=200  (0.3s, ~1 min left)
[679/720] vqe_8_fake_kyiv seed=19 n*=250  (0.3s, ~1 min left)
[680/720] vqe_8_fake_kyiv seed=20 n*=200  (0.3s, ~0 min left)
[681/720] vqe_12_fake_kyiv seed=1 n*=1150  (0.4s, ~0 min left)
[682/720] vqe_12_fake_kyiv seed=2 n*=450  (0.4s, ~0 min left)
[683/720] vqe_12_fake_kyiv seed=3 n*=900  (0.4s, ~0 min left)
[684/720] vqe_12_fake_kyiv seed=4 n*=850  (0.4s, ~0 min left)
[685/720] vqe_12_fake_kyiv seed=5 n*=800  (0.4s, ~0 min left)
[686/720] vqe_12_fake_kyiv seed=6 n*=1050  (0.4s, ~0 min left)
[687/720] vqe_12_fake_kyiv seed=7 n*=550  (0.4s, ~0 min left)
[688/720] vqe_12_fake_kyiv seed=8 n*=550  (0.4s, ~0 min left)
[689/720] vqe_12_fake_kyiv seed=9 n*=600  (0.4s, ~0 min left)
[690/720] vqe_12_fake_kyiv seed=10 n*=750  (0.4s, ~0 min left)
[691/720] vqe_12_fake_kyiv seed=11 n*=800  (0.4s, ~0 min left)
[692/720] vqe_12_fake_kyiv seed=12 n*=700  (0.4s, ~0 min left)
[693/720] vqe_12_fake_kyiv seed=13 n*=700  (0.4s, ~0 min left)
[694/720] vqe_12_fake_kyiv seed=14 n*=550  (0.4s, ~0 min left)
[695/720] vqe_12_fake_kyiv seed=15 n*=650  (0.4s, ~0 min left)
[696/720] vqe_12_fake_kyiv seed=16 n*=650  (0.4s, ~0 min left)
[697/720] vqe_12_fake_kyiv seed=17 n*=650  (0.4s, ~0 min left)
[698/720] vqe_12_fake_kyiv seed=18 n*=500  (0.4s, ~0 min left)
[699/720] vqe_12_fake_kyiv seed=19 n*=600  (0.4s, ~0 min left)
[700/720] vqe_12_fake_kyiv seed=20 n*=1050  (0.4s, ~0 min left)
[701/720] vqe_14_fake_kyiv seed=1 n*=2250  (0.5s, ~0 min left)
[702/720] vqe_14_fake_kyiv seed=2 n*=2600  (0.5s, ~0 min left)
[703/720] vqe_14_fake_kyiv seed=3 n*=2550  (0.5s, ~0 min left)
[704/720] vqe_14_fake_kyiv seed=4 n*=3300  (0.5s, ~0 min left)
[705/720] vqe_14_fake_kyiv seed=5 n*=2650  (0.5s, ~0 min left)
[706/720] vqe_14_fake_kyiv seed=6 n*=2400  (0.5s, ~0 min left)
[707/720] vqe_14_fake_kyiv seed=7 n*=2550  (0.5s, ~0 min left)
[708/720] vqe_14_fake_kyiv seed=8 n*=3000  (0.5s, ~0 min left)
[709/720] vqe_14_fake_kyiv seed=9 n*=2400  (0.5s, ~0 min left)
[710/720] vqe_14_fake_kyiv seed=10 n*=2750  (0.5s, ~0 min left)
[711/720] vqe_14_fake_kyiv seed=11 n*=3050  (0.6s, ~0 min left)
[712/720] vqe_14_fake_kyiv seed=12 n*=2350  (0.5s, ~0 min left)
[713/720] vqe_14_fake_kyiv seed=13 n*=2800  (0.5s, ~0 min left)
[714/720] vqe_14_fake_kyiv seed=14 n*=2450  (0.5s, ~0 min left)
[715/720] vqe_14_fake_kyiv seed=15 n*=2900  (0.5s, ~0 min left)
[716/720] vqe_14_fake_kyiv seed=16 n*=2050  (0.5s, ~0 min left)
[717/720] vqe_14_fake_kyiv seed=17 n*=2250  (0.5s, ~0 min left)
[718/720] vqe_14_fake_kyiv seed=18 n*=2800  (0.5s, ~0 min left)
[719/720] vqe_14_fake_kyiv seed=19 n*=2250  (0.5s, ~0 min left)
[720/720] vqe_14_fake_kyiv seed=20 n*=2450  (0.5s, ~0 min left)

====================================================================================================
ORACLE VARIANCE ANALYSIS  (eps=0.1, batch=50, B=20000)
====================================================================================================
trace                     cache  median    mean    std    min    max    MAD |cache-med|   K
-------------------------------------------------------------------------------------------
dj_4_fake_fez           50      50      50      0     50     50      0           0  20
dj_4_fake_torino        50      50      50      0     50     50      0           0  20
dj_8_fake_fez          100      50      70     47     50    250     20          50  20
dj_8_fake_marrakesh     50      50      60     21     50    100     10           0  20
dj_10_fake_fez          100     100     110     38     50    200     20           0  20
dj_10_fake_torino       500     300     312     94    200    500     72         200  20
dj_14_fake_fez          500     350     378     94    250    600     68         150  20
dj_14_fake_marrakesh    600     275     272    101    150    550     78         325  20
qaoa_4_fake_sherbrooke    150     125     138     56     50    300     42          25  20
qaoa_6_fake_marrakesh    650     500     518    123    350    800     88         150  20
qaoa_8_fake_kyiv        2000    1950    1998    326   1400   2900    218          50  20
qaoa_8_fake_sherbrooke   1700    1925    1935    297   1300   2550    225         225  20
qaoa_10_fake_sherbrooke   6550    6300    6212    414   5600   6900    338         250  20
qaoa_12_fake_marrakesh   7200    6925    6805    293   6100   7150    240         275  20
qaoa_14_fake_kyiv       13350   12550   12522    346  11900  13100    282         800  20
qaoa_14_fake_sherbrooke  14350   13450   13555    385  12950  14250    300         900  20
qft_6_fake_fez         1000     975     940    147    700   1150    120          25  20
qft_6_fake_torino       850    1050    1032    208    550   1450    138         200  20
qft_8_fake_fez         3300    3425    3372    229   3000   3800    188         125  20
qft_8_fake_torino      3600    3425    3508    336   3000   4150    262         175  20
qft_12_fake_fez        15400   15100   15038    213  14550  15350    172         300  20
qft_12_fake_torino     15200   15075   15082    244  14650  15500    192         125  20
qft_14_fake_fez        17750   17350   17365    106  17200  17550     85         400  20
qft_14_fake_torino     17750   17375   17360    102  17200  17500     90         375  20
qnn_8_fake_fez         2550    2825    2788    381   2000   3450    288         275  20
qnn_8_fake_kyiv        3150    2975    3065    329   2600   3700    265         175  20
qnn_14_fake_fez        17600   17200   17188     93  17050  17350     72         400  20
qnn_14_fake_kyiv       17700   17325   17348    104  17200  17550     88         375  20
random_6_fake_fez          600     750     778    171    550   1150    122         150  20
random_8_fake_fez         2750    2650    2675    347   1850   3350    275         100  20
random_12_fake_fez        15200   14875   14892    223  14400  15300    178         325  20
random_14_fake_fez        17700   17350   17348     99  17200  17500     82         350  20
vqe_6_fake_kyiv          50      50      62     22     50    100     12           0  20
vqe_8_fake_kyiv         200     250     250     76    150    400     60          50  20
vqe_12_fake_kyiv         550     675     725    194    450   1150    150         125  20
vqe_14_fake_kyiv        2600    2550    2590    317   2050   3300    250          50  20
-------------------------------------------------------------------------------------------

AGGREGATE over 36 traces:
  MAE floor (mean per-trace MAD around median):      141 shots  (0.7% of budget)
    - small circuits (n<10):      130
    - big circuits  (n>=10):      153
  Mean per-trace std of n*:                          183 shots
  Mean |cached(sequential) - median(random)|:        208 shots   <- systematic label bias

  For reference (paper, delta=0.10, same 36 traces):
    DRL agent MAE :  2,049
    Inc-TVD  MAE  :    871

  Interpretation: no method scored against the FIXED cached label
  can be expected to beat ~the floor above; the gap between a
  method's MAE and the floor is the part the model can still fix.
